request_id,scheduled_offset_us,source_second,target_rps,scheduled_requests_in_second
req-00008412,227163793,227,57.666667,58
req-00008413,227181034,227,57.666667,58
req-00008414,227198276,227,57.666667,58
req-00008415,227215517,227,57.666667,58
req-00008416,227232759,227,57.666667,58
req-00008417,227250000,227,57.666667,58
req-00008418,227267241,227,57.666667,58
req-00008419,227284483,227,57.666667,58
req-00008420,227301724,227,57.666667,58
req-00008421,227318966,227,57.666667,58
req-00008422,227336207,227,57.666667,58
req-00008423,227353448,227,57.666667,58
req-00008424,227370690,227,57.666667,58
req-00008425,227387931,227,57.666667,58
req-00008426,227405172,227,57.666667,58
req-00008427,227422414,227,57.666667,58
req-00008428,227439655,227,57.666667,58
req-00008429,227456897,227,57.666667,58
req-00008430,227474138,227,57.666667,58
req-00008431,227491379,227,57.666667,58
req-00008432,227508621,227,57.666667,58
req-00008433,227525862,227,57.666667,58
req-00008434,227543103,227,57.666667,58
req-00008435,227560345,227,57.666667,58
req-00008436,227577586,227,57.666667,58
req-00008437,227594828,227,57.666667,58
req-00008438,227612069,227,57.666667,58
req-00008439,227629310,227,57.666667,58
req-00008440,227646552,227,57.666667,58
req-00008441,227663793,227,57.666667,58
req-00008442,227681034,227,57.666667,58
req-00008443,227698276,227,57.666667,58
req-00008444,227715517,227,57.666667,58
req-00008445,227732759,227,57.666667,58
req-00008446,227750000,227,57.666667,58
req-00008447,227767241,227,57.666667,58
req-00008448,227784483,227,57.666667,58
req-00008449,227801724,227,57.666667,58
req-00008450,227818966,227,57.666667,58
req-00008451,227836207,227,57.666667,58
req-00008452,227853448,227,57.666667,58
req-00008453,227870690,227,57.666667,58
req-00008454,227887931,227,57.666667,58
req-00008455,227905172,227,57.666667,58
req-00008456,227922414,227,57.666667,58
req-00008457,227939655,227,57.666667,58
req-00008458,227956897,227,57.666667,58
req-00008459,227974138,227,57.666667,58
req-00008460,227991379,227,57.666667,58
req-00008461,228008621,228,57.861111,58
req-00008462,228025862,228,57.861111,58
req-00008463,228043103,228,57.861111,58
req-00008464,228060345,228,57.861111,58
req-00008465,228077586,228,57.861111,58
req-00008466,228094828,228,57.861111,58
req-00008467,228112069,228,57.861111,58
req-00008468,228129310,228,57.861111,58
req-00008469,228146552,228,57.861111,58
req-00008470,228163793,228,57.861111,58
req-00008471,228181034,228,57.861111,58
req-00008472,228198276,228,57.861111,58
req-00008473,228215517,228,57.861111,58
req-00008474,228232759,228,57.861111,58
req-00008475,228250000,228,57.861111,58
req-00008476,228267241,228,57.861111,58
req-00008477,228284483,228,57.861111,58
req-00008478,228301724,228,57.861111,58
req-00008479,228318966,228,57.861111,58
req-00008480,228336207,228,57.861111,58
req-00008481,228353448,228,57.861111,58
req-00008482,228370690,228,57.861111,58
req-00008483,228387931,228,57.861111,58
req-00008484,228405172,228,57.861111,58
req-00008485,228422414,228,57.861111,58
req-00008486,228439655,228,57.861111,58
req-00008487,228456897,228,57.861111,58
req-00008488,228474138,228,57.861111,58
req-00008489,228491379,228,57.861111,58
req-00008490,228508621,228,57.861111,58
req-00008491,228525862,228,57.861111,58
req-00008492,228543103,228,57.861111,58
req-00008493,228560345,228,57.861111,58
req-00008494,228577586,228,57.861111,58
req-00008495,228594828,228,57.861111,58
req-00008496,228612069,228,57.861111,58
req-00008497,228629310,228,57.861111,58
req-00008498,228646552,228,57.861111,58
req-00008499,228663793,228,57.861111,58
req-00008500,228681034,228,57.861111,58
req-00008501,228698276,228,57.861111,58
req-00008502,228715517,228,57.861111,58
req-00008503,228732759,228,57.861111,58
req-00008504,228750000,228,57.861111,58
req-00008505,228767241,228,57.861111,58
req-00008506,228784483,228,57.861111,58
req-00008507,228801724,228,57.861111,58
req-00008508,228818966,228,57.861111,58
req-00008509,228836207,228,57.861111,58
req-00008510,228853448,228,57.861111,58
req-00008511,228870690,228,57.861111,58
req-00008512,228887931,228,57.861111,58
req-00008513,228905172,228,57.861111,58
req-00008514,228922414,228,57.861111,58
req-00008515,228939655,228,57.861111,58
req-00008516,228956897,228,57.861111,58
req-00008517,228974138,228,57.861111,58
req-00008518,228991379,228,57.861111,58
req-00008519,229008621,229,58.055556,58
req-00008520,229025862,229,58.055556,58
req-00008521,229043103,229,58.055556,58
req-00008522,229060345,229,58.055556,58
req-00008523,229077586,229,58.055556,58
req-00008524,229094828,229,58.055556,58
req-00008525,229112069,229,58.055556,58
req-00008526,229129310,229,58.055556,58
req-00008527,229146552,229,58.055556,58
req-00008528,229163793,229,58.055556,58
req-00008529,229181034,229,58.055556,58
req-00008530,229198276,229,58.055556,58
req-00008531,229215517,229,58.055556,58
req-00008532,229232759,229,58.055556,58
req-00008533,229250000,229,58.055556,58
req-00008534,229267241,229,58.055556,58
req-00008535,229284483,229,58.055556,58
req-00008536,229301724,229,58.055556,58
req-00008537,229318966,229,58.055556,58
req-00008538,229336207,229,58.055556,58
req-00008539,229353448,229,58.055556,58
req-00008540,229370690,229,58.055556,58
req-00008541,229387931,229,58.055556,58
req-00008542,229405172,229,58.055556,58
req-00008543,229422414,229,58.055556,58
req-00008544,229439655,229,58.055556,58
req-00008545,229456897,229,58.055556,58
req-00008546,229474138,229,58.055556,58
req-00008547,229491379,229,58.055556,58
req-00008548,229508621,229,58.055556,58
req-00008549,229525862,229,58.055556,58
req-00008550,229543103,229,58.055556,58
req-00008551,229560345,229,58.055556,58
req-00008552,229577586,229,58.055556,58
req-00008553,229594828,229,58.055556,58
req-00008554,229612069,229,58.055556,58
req-00008555,229629310,229,58.055556,58
req-00008556,229646552,229,58.055556,58
req-00008557,229663793,229,58.055556,58
req-00008558,229681034,229,58.055556,58
req-00008559,229698276,229,58.055556,58
req-00008560,229715517,229,58.055556,58
req-00008561,229732759,229,58.055556,58
req-00008562,229750000,229,58.055556,58
req-00008563,229767241,229,58.055556,58
req-00008564,229784483,229,58.055556,58
req-00008565,229801724,229,58.055556,58
req-00008566,229818966,229,58.055556,58
req-00008567,229836207,229,58.055556,58
req-00008568,229853448,229,58.055556,58
req-00008569,229870690,229,58.055556,58
req-00008570,229887931,229,58.055556,58
req-00008571,229905172,229,58.055556,58
req-00008572,229922414,229,58.055556,58
req-00008573,229939655,229,58.055556,58
req-00008574,229956897,229,58.055556,58
req-00008575,229974138,229,58.055556,58
req-00008576,229991379,229,58.055556,58
req-00008577,230008621,230,58.250000,58
req-00008578,230025862,230,58.250000,58
req-00008579,230043103,230,58.250000,58
req-00008580,230060345,230,58.250000,58
req-00008581,230077586,230,58.250000,58
req-00008582,230094828,230,58.250000,58
req-00008583,230112069,230,58.250000,58
req-00008584,230129310,230,58.250000,58
req-00008585,230146552,230,58.250000,58
req-00008586,230163793,230,58.250000,58
req-00008587,230181034,230,58.250000,58
req-00008588,230198276,230,58.250000,58
req-00008589,230215517,230,58.250000,58
req-00008590,230232759,230,58.250000,58
req-00008591,230250000,230,58.250000,58
req-00008592,230267241,230,58.250000,58
req-00008593,230284483,230,58.250000,58
req-00008594,230301724,230,58.250000,58
req-00008595,230318966,230,58.250000,58
req-00008596,230336207,230,58.250000,58
req-00008597,230353448,230,58.250000,58
req-00008598,230370690,230,58.250000,58
req-00008599,230387931,230,58.250000,58
req-00008600,230405172,230,58.250000,58
req-00008601,230422414,230,58.250000,58
req-00008602,230439655,230,58.250000,58
req-00008603,230456897,230,58.250000,58
req-00008604,230474138,230,58.250000,58
req-00008605,230491379,230,58.250000,58
req-00008606,230508621,230,58.250000,58
req-00008607,230525862,230,58.250000,58
req-00008608,230543103,230,58.250000,58
req-00008609,230560345,230,58.250000,58
req-00008610,230577586,230,58.250000,58
req-00008611,230594828,230,58.250000,58
req-00008612,230612069,230,58.250000,58
req-00008613,230629310,230,58.250000,58
req-00008614,230646552,230,58.250000,58
req-00008615,230663793,230,58.250000,58
req-00008616,230681034,230,58.250000,58
req-00008617,230698276,230,58.250000,58
req-00008618,230715517,230,58.250000,58
req-00008619,230732759,230,58.250000,58
req-00008620,230750000,230,58.250000,58
req-00008621,230767241,230,58.250000,58
req-00008622,230784483,230,58.250000,58
req-00008623,230801724,230,58.250000,58
req-00008624,230818966,230,58.250000,58
req-00008625,230836207,230,58.250000,58
req-00008626,230853448,230,58.250000,58
req-00008627,230870690,230,58.250000,58
req-00008628,230887931,230,58.250000,58
req-00008629,230905172,230,58.250000,58
req-00008630,230922414,230,58.250000,58
req-00008631,230939655,230,58.250000,58
req-00008632,230956897,230,58.250000,58
req-00008633,230974138,230,58.250000,58
req-00008634,230991379,230,58.250000,58
req-00008635,231008621,231,58.444444,58
req-00008636,231025862,231,58.444444,58
req-00008637,231043103,231,58.444444,58
req-00008638,231060345,231,58.444444,58
req-00008639,231077586,231,58.444444,58
req-00008640,231094828,231,58.444444,58
req-00008641,231112069,231,58.444444,58
req-00008642,231129310,231,58.444444,58
req-00008643,231146552,231,58.444444,58
req-00008644,231163793,231,58.444444,58
req-00008645,231181034,231,58.444444,58
req-00008646,231198276,231,58.444444,58
req-00008647,231215517,231,58.444444,58
req-00008648,231232759,231,58.444444,58
req-00008649,231250000,231,58.444444,58
req-00008650,231267241,231,58.444444,58
req-00008651,231284483,231,58.444444,58
req-00008652,231301724,231,58.444444,58
req-00008653,231318966,231,58.444444,58
req-00008654,231336207,231,58.444444,58
req-00008655,231353448,231,58.444444,58
req-00008656,231370690,231,58.444444,58
req-00008657,231387931,231,58.444444,58
req-00008658,231405172,231,58.444444,58
req-00008659,231422414,231,58.444444,58
req-00008660,231439655,231,58.444444,58
req-00008661,231456897,231,58.444444,58
req-00008662,231474138,231,58.444444,58
req-00008663,231491379,231,58.444444,58
req-00008664,231508621,231,58.444444,58
req-00008665,231525862,231,58.444444,58
req-00008666,231543103,231,58.444444,58
req-00008667,231560345,231,58.444444,58
req-00008668,231577586,231,58.444444,58
req-00008669,231594828,231,58.444444,58
req-00008670,231612069,231,58.444444,58
req-00008671,231629310,231,58.444444,58
req-00008672,231646552,231,58.444444,58
req-00008673,231663793,231,58.444444,58
req-00008674,231681034,231,58.444444,58
req-00008675,231698276,231,58.444444,58
req-00008676,231715517,231,58.444444,58
req-00008677,231732759,231,58.444444,58
req-00008678,231750000,231,58.444444,58
req-00008679,231767241,231,58.444444,58
req-00008680,231784483,231,58.444444,58
req-00008681,231801724,231,58.444444,58
req-00008682,231818966,231,58.444444,58
req-00008683,231836207,231,58.444444,58
req-00008684,231853448,231,58.444444,58
req-00008685,231870690,231,58.444444,58
req-00008686,231887931,231,58.444444,58
req-00008687,231905172,231,58.444444,58
req-00008688,231922414,231,58.444444,58
req-00008689,231939655,231,58.444444,58
req-00008690,231956897,231,58.444444,58
req-00008691,231974138,231,58.444444,58
req-00008692,231991379,231,58.444444,58
req-00008693,232008475,232,58.638889,59
req-00008694,232025424,232,58.638889,59
req-00008695,232042373,232,58.638889,59
req-00008696,232059322,232,58.638889,59
req-00008697,232076271,232,58.638889,59
req-00008698,232093220,232,58.638889,59
req-00008699,232110169,232,58.638889,59
req-00008700,232127119,232,58.638889,59
req-00008701,232144068,232,58.638889,59
req-00008702,232161017,232,58.638889,59
req-00008703,232177966,232,58.638889,59
req-00008704,232194915,232,58.638889,59
req-00008705,232211864,232,58.638889,59
req-00008706,232228814,232,58.638889,59
req-00008707,232245763,232,58.638889,59
req-00008708,232262712,232,58.638889,59
req-00008709,232279661,232,58.638889,59
req-00008710,232296610,232,58.638889,59
req-00008711,232313559,232,58.638889,59
req-00008712,232330508,232,58.638889,59
req-00008713,232347458,232,58.638889,59
req-00008714,232364407,232,58.638889,59
req-00008715,232381356,232,58.638889,59
req-00008716,232398305,232,58.638889,59
req-00008717,232415254,232,58.638889,59
req-00008718,232432203,232,58.638889,59
req-00008719,232449153,232,58.638889,59
req-00008720,232466102,232,58.638889,59
req-00008721,232483051,232,58.638889,59
req-00008722,232500000,232,58.638889,59
req-00008723,232516949,232,58.638889,59
req-00008724,232533898,232,58.638889,59
req-00008725,232550847,232,58.638889,59
req-00008726,232567797,232,58.638889,59
req-00008727,232584746,232,58.638889,59
req-00008728,232601695,232,58.638889,59
req-00008729,232618644,232,58.638889,59
req-00008730,232635593,232,58.638889,59
req-00008731,232652542,232,58.638889,59
req-00008732,232669492,232,58.638889,59
req-00008733,232686441,232,58.638889,59
req-00008734,232703390,232,58.638889,59
req-00008735,232720339,232,58.638889,59
req-00008736,232737288,232,58.638889,59
req-00008737,232754237,232,58.638889,59
req-00008738,232771186,232,58.638889,59
req-00008739,232788136,232,58.638889,59
req-00008740,232805085,232,58.638889,59
req-00008741,232822034,232,58.638889,59
req-00008742,232838983,232,58.638889,59
req-00008743,232855932,232,58.638889,59
req-00008744,232872881,232,58.638889,59
req-00008745,232889831,232,58.638889,59
req-00008746,232906780,232,58.638889,59
req-00008747,232923729,232,58.638889,59
req-00008748,232940678,232,58.638889,59
req-00008749,232957627,232,58.638889,59
req-00008750,232974576,232,58.638889,59
req-00008751,232991525,232,58.638889,59
req-00008752,233008475,233,58.833333,59
req-00008753,233025424,233,58.833333,59
req-00008754,233042373,233,58.833333,59
req-00008755,233059322,233,58.833333,59
req-00008756,233076271,233,58.833333,59
req-00008757,233093220,233,58.833333,59
req-00008758,233110169,233,58.833333,59
req-00008759,233127119,233,58.833333,59
req-00008760,233144068,233,58.833333,59
req-00008761,233161017,233,58.833333,59
req-00008762,233177966,233,58.833333,59
req-00008763,233194915,233,58.833333,59
req-00008764,233211864,233,58.833333,59
req-00008765,233228814,233,58.833333,59
req-00008766,233245763,233,58.833333,59
req-00008767,233262712,233,58.833333,59
req-00008768,233279661,233,58.833333,59
req-00008769,233296610,233,58.833333,59
req-00008770,233313559,233,58.833333,59
req-00008771,233330508,233,58.833333,59
req-00008772,233347458,233,58.833333,59
req-00008773,233364407,233,58.833333,59
req-00008774,233381356,233,58.833333,59
req-00008775,233398305,233,58.833333,59
req-00008776,233415254,233,58.833333,59
req-00008777,233432203,233,58.833333,59
req-00008778,233449153,233,58.833333,59
req-00008779,233466102,233,58.833333,59
req-00008780,233483051,233,58.833333,59
req-00008781,233500000,233,58.833333,59
req-00008782,233516949,233,58.833333,59
req-00008783,233533898,233,58.833333,59
req-00008784,233550847,233,58.833333,59
req-00008785,233567797,233,58.833333,59
req-00008786,233584746,233,58.833333,59
req-00008787,233601695,233,58.833333,59
req-00008788,233618644,233,58.833333,59
req-00008789,233635593,233,58.833333,59
req-00008790,233652542,233,58.833333,59
req-00008791,233669492,233,58.833333,59
req-00008792,233686441,233,58.833333,59
req-00008793,233703390,233,58.833333,59
req-00008794,233720339,233,58.833333,59
req-00008795,233737288,233,58.833333,59
req-00008796,233754237,233,58.833333,59
req-00008797,233771186,233,58.833333,59
req-00008798,233788136,233,58.833333,59
req-00008799,233805085,233,58.833333,59
req-00008800,233822034,233,58.833333,59
req-00008801,233838983,233,58.833333,59
req-00008802,233855932,233,58.833333,59
req-00008803,233872881,233,58.833333,59
req-00008804,233889831,233,58.833333,59
req-00008805,233906780,233,58.833333,59
req-00008806,233923729,233,58.833333,59
req-00008807,233940678,233,58.833333,59
req-00008808,233957627,233,58.833333,59
req-00008809,233974576,233,58.833333,59
req-00008810,233991525,233,58.833333,59
req-00008811,234008475,234,59.027778,59
req-00008812,234025424,234,59.027778,59
req-00008813,234042373,234,59.027778,59
req-00008814,234059322,234,59.027778,59
req-00008815,234076271,234,59.027778,59
req-00008816,234093220,234,59.027778,59
req-00008817,234110169,234,59.027778,59
req-00008818,234127119,234,59.027778,59
req-00008819,234144068,234,59.027778,59
req-00008820,234161017,234,59.027778,59
req-00008821,234177966,234,59.027778,59
req-00008822,234194915,234,59.027778,59
req-00008823,234211864,234,59.027778,59
req-00008824,234228814,234,59.027778,59
req-00008825,234245763,234,59.027778,59
req-00008826,234262712,234,59.027778,59
req-00008827,234279661,234,59.027778,59
req-00008828,234296610,234,59.027778,59
req-00008829,234313559,234,59.027778,59
req-00008830,234330508,234,59.027778,59
req-00008831,234347458,234,59.027778,59
req-00008832,234364407,234,59.027778,59
req-00008833,234381356,234,59.027778,59
req-00008834,234398305,234,59.027778,59
req-00008835,234415254,234,59.027778,59
req-00008836,234432203,234,59.027778,59
req-00008837,234449153,234,59.027778,59
req-00008838,234466102,234,59.027778,59
req-00008839,234483051,234,59.027778,59
req-00008840,234500000,234,59.027778,59
req-00008841,234516949,234,59.027778,59
req-00008842,234533898,234,59.027778,59
req-00008843,234550847,234,59.027778,59
req-00008844,234567797,234,59.027778,59
req-00008845,234584746,234,59.027778,59
req-00008846,234601695,234,59.027778,59
req-00008847,234618644,234,59.027778,59
req-00008848,234635593,234,59.027778,59
req-00008849,234652542,234,59.027778,59
req-00008850,234669492,234,59.027778,59
req-00008851,234686441,234,59.027778,59
req-00008852,234703390,234,59.027778,59
req-00008853,234720339,234,59.027778,59
req-00008854,234737288,234,59.027778,59
req-00008855,234754237,234,59.027778,59
req-00008856,234771186,234,59.027778,59
req-00008857,234788136,234,59.027778,59
req-00008858,234805085,234,59.027778,59
req-00008859,234822034,234,59.027778,59
req-00008860,234838983,234,59.027778,59
req-00008861,234855932,234,59.027778,59
req-00008862,234872881,234,59.027778,59
req-00008863,234889831,234,59.027778,59
req-00008864,234906780,234,59.027778,59
req-00008865,234923729,234,59.027778,59
req-00008866,234940678,234,59.027778,59
req-00008867,234957627,234,59.027778,59
req-00008868,234974576,234,59.027778,59
req-00008869,234991525,234,59.027778,59
req-00008870,235008475,235,59.222222,59
req-00008871,235025424,235,59.222222,59
req-00008872,235042373,235,59.222222,59
req-00008873,235059322,235,59.222222,59
req-00008874,235076271,235,59.222222,59
req-00008875,235093220,235,59.222222,59
req-00008876,235110169,235,59.222222,59
req-00008877,235127119,235,59.222222,59
req-00008878,235144068,235,59.222222,59
req-00008879,235161017,235,59.222222,59
req-00008880,235177966,235,59.222222,59
req-00008881,235194915,235,59.222222,59
req-00008882,235211864,235,59.222222,59
req-00008883,235228814,235,59.222222,59
req-00008884,235245763,235,59.222222,59
req-00008885,235262712,235,59.222222,59
req-00008886,235279661,235,59.222222,59
req-00008887,235296610,235,59.222222,59
req-00008888,235313559,235,59.222222,59
req-00008889,235330508,235,59.222222,59
req-00008890,235347458,235,59.222222,59
req-00008891,235364407,235,59.222222,59
req-00008892,235381356,235,59.222222,59
req-00008893,235398305,235,59.222222,59
req-00008894,235415254,235,59.222222,59
req-00008895,235432203,235,59.222222,59
req-00008896,235449153,235,59.222222,59
req-00008897,235466102,235,59.222222,59
req-00008898,235483051,235,59.222222,59
req-00008899,235500000,235,59.222222,59
req-00008900,235516949,235,59.222222,59
req-00008901,235533898,235,59.222222,59
req-00008902,235550847,235,59.222222,59
req-00008903,235567797,235,59.222222,59
req-00008904,235584746,235,59.222222,59
req-00008905,235601695,235,59.222222,59
req-00008906,235618644,235,59.222222,59
req-00008907,235635593,235,59.222222,59
req-00008908,235652542,235,59.222222,59
req-00008909,235669492,235,59.222222,59
req-00008910,235686441,235,59.222222,59
req-00008911,235703390,235,59.222222,59
req-00008912,235720339,235,59.222222,59
req-00008913,235737288,235,59.222222,59
req-00008914,235754237,235,59.222222,59
req-00008915,235771186,235,59.222222,59
req-00008916,235788136,235,59.222222,59
req-00008917,235805085,235,59.222222,59
req-00008918,235822034,235,59.222222,59
req-00008919,235838983,235,59.222222,59
req-00008920,235855932,235,59.222222,59
req-00008921,235872881,235,59.222222,59
req-00008922,235889831,235,59.222222,59
req-00008923,235906780,235,59.222222,59
req-00008924,235923729,235,59.222222,59
req-00008925,235940678,235,59.222222,59
req-00008926,235957627,235,59.222222,59
req-00008927,235974576,235,59.222222,59
req-00008928,235991525,235,59.222222,59
req-00008929,236008333,236,59.416667,60
req-00008930,236025000,236,59.416667,60
req-00008931,236041667,236,59.416667,60
req-00008932,236058333,236,59.416667,60
req-00008933,236075000,236,59.416667,60
req-00008934,236091667,236,59.416667,60
req-00008935,236108333,236,59.416667,60
req-00008936,236125000,236,59.416667,60
req-00008937,236141667,236,59.416667,60
req-00008938,236158333,236,59.416667,60
req-00008939,236175000,236,59.416667,60
req-00008940,236191667,236,59.416667,60
req-00008941,236208333,236,59.416667,60
req-00008942,236225000,236,59.416667,60
req-00008943,236241667,236,59.416667,60
req-00008944,236258333,236,59.416667,60
req-00008945,236275000,236,59.416667,60
req-00008946,236291667,236,59.416667,60
req-00008947,236308333,236,59.416667,60
req-00008948,236325000,236,59.416667,60
req-00008949,236341667,236,59.416667,60
req-00008950,236358333,236,59.416667,60
req-00008951,236375000,236,59.416667,60
req-00008952,236391667,236,59.416667,60
req-00008953,236408333,236,59.416667,60
req-00008954,236425000,236,59.416667,60
req-00008955,236441667,236,59.416667,60
req-00008956,236458333,236,59.416667,60
req-00008957,236475000,236,59.416667,60
req-00008958,236491667,236,59.416667,60
req-00008959,236508333,236,59.416667,60
req-00008960,236525000,236,59.416667,60
req-00008961,236541667,236,59.416667,60
req-00008962,236558333,236,59.416667,60
req-00008963,236575000,236,59.416667,60
req-00008964,236591667,236,59.416667,60
req-00008965,236608333,236,59.416667,60
req-00008966,236625000,236,59.416667,60
req-00008967,236641667,236,59.416667,60
req-00008968,236658333,236,59.416667,60
req-00008969,236675000,236,59.416667,60
req-00008970,236691667,236,59.416667,60
req-00008971,236708333,236,59.416667,60
req-00008972,236725000,236,59.416667,60
req-00008973,236741667,236,59.416667,60
req-00008974,236758333,236,59.416667,60
req-00008975,236775000,236,59.416667,60
req-00008976,236791667,236,59.416667,60
req-00008977,236808333,236,59.416667,60
req-00008978,236825000,236,59.416667,60
req-00008979,236841667,236,59.416667,60
req-00008980,236858333,236,59.416667,60
req-00008981,236875000,236,59.416667,60
req-00008982,236891667,236,59.416667,60
req-00008983,236908333,236,59.416667,60
req-00008984,236925000,236,59.416667,60
req-00008985,236941667,236,59.416667,60
req-00008986,236958333,236,59.416667,60
req-00008987,236975000,236,59.416667,60
req-00008988,236991667,236,59.416667,60
req-00008989,237008475,237,59.611111,59
req-00008990,237025424,237,59.611111,59
req-00008991,237042373,237,59.611111,59
req-00008992,237059322,237,59.611111,59
req-00008993,237076271,237,59.611111,59
req-00008994,237093220,237,59.611111,59
req-00008995,237110169,237,59.611111,59
req-00008996,237127119,237,59.611111,59
req-00008997,237144068,237,59.611111,59
req-00008998,237161017,237,59.611111,59
req-00008999,237177966,237,59.611111,59
req-00009000,237194915,237,59.611111,59
req-00009001,237211864,237,59.611111,59
req-00009002,237228814,237,59.611111,59
req-00009003,237245763,237,59.611111,59
req-00009004,237262712,237,59.611111,59
req-00009005,237279661,237,59.611111,59
req-00009006,237296610,237,59.611111,59
req-00009007,237313559,237,59.611111,59
req-00009008,237330508,237,59.611111,59
req-00009009,237347458,237,59.611111,59
req-00009010,237364407,237,59.611111,59
req-00009011,237381356,237,59.611111,59
req-00009012,237398305,237,59.611111,59
req-00009013,237415254,237,59.611111,59
req-00009014,237432203,237,59.611111,59
req-00009015,237449153,237,59.611111,59
req-00009016,237466102,237,59.611111,59
req-00009017,237483051,237,59.611111,59
req-00009018,237500000,237,59.611111,59
req-00009019,237516949,237,59.611111,59
req-00009020,237533898,237,59.611111,59
req-00009021,237550847,237,59.611111,59
req-00009022,237567797,237,59.611111,59
req-00009023,237584746,237,59.611111,59
req-00009024,237601695,237,59.611111,59
req-00009025,237618644,237,59.611111,59
req-00009026,237635593,237,59.611111,59
req-00009027,237652542,237,59.611111,59
req-00009028,237669492,237,59.611111,59
req-00009029,237686441,237,59.611111,59
req-00009030,237703390,237,59.611111,59
req-00009031,237720339,237,59.611111,59
req-00009032,237737288,237,59.611111,59
req-00009033,237754237,237,59.611111,59
req-00009034,237771186,237,59.611111,59
req-00009035,237788136,237,59.611111,59
req-00009036,237805085,237,59.611111,59
req-00009037,237822034,237,59.611111,59
req-00009038,237838983,237,59.611111,59
req-00009039,237855932,237,59.611111,59
req-00009040,237872881,237,59.611111,59
req-00009041,237889831,237,59.611111,59
req-00009042,237906780,237,59.611111,59
req-00009043,237923729,237,59.611111,59
req-00009044,237940678,237,59.611111,59
req-00009045,237957627,237,59.611111,59
req-00009046,237974576,237,59.611111,59
req-00009047,237991525,237,59.611111,59
req-00009048,238008333,238,59.805556,60
req-00009049,238025000,238,59.805556,60
req-00009050,238041667,238,59.805556,60
req-00009051,238058333,238,59.805556,60
req-00009052,238075000,238,59.805556,60
req-00009053,238091667,238,59.805556,60
req-00009054,238108333,238,59.805556,60
req-00009055,238125000,238,59.805556,60
req-00009056,238141667,238,59.805556,60
req-00009057,238158333,238,59.805556,60
req-00009058,238175000,238,59.805556,60
req-00009059,238191667,238,59.805556,60
req-00009060,238208333,238,59.805556,60
req-00009061,238225000,238,59.805556,60
req-00009062,238241667,238,59.805556,60
req-00009063,238258333,238,59.805556,60
req-00009064,238275000,238,59.805556,60
req-00009065,238291667,238,59.805556,60
req-00009066,238308333,238,59.805556,60
req-00009067,238325000,238,59.805556,60
req-00009068,238341667,238,59.805556,60
req-00009069,238358333,238,59.805556,60
req-00009070,238375000,238,59.805556,60
req-00009071,238391667,238,59.805556,60
req-00009072,238408333,238,59.805556,60
req-00009073,238425000,238,59.805556,60
req-00009074,238441667,238,59.805556,60
req-00009075,238458333,238,59.805556,60
req-00009076,238475000,238,59.805556,60
req-00009077,238491667,238,59.805556,60
req-00009078,238508333,238,59.805556,60
req-00009079,238525000,238,59.805556,60
req-00009080,238541667,238,59.805556,60
req-00009081,238558333,238,59.805556,60
req-00009082,238575000,238,59.805556,60
req-00009083,238591667,238,59.805556,60
req-00009084,238608333,238,59.805556,60
req-00009085,238625000,238,59.805556,60
req-00009086,238641667,238,59.805556,60
req-00009087,238658333,238,59.805556,60
req-00009088,238675000,238,59.805556,60
req-00009089,238691667,238,59.805556,60
req-00009090,238708333,238,59.805556,60
req-00009091,238725000,238,59.805556,60
req-00009092,238741667,238,59.805556,60
req-00009093,238758333,238,59.805556,60
req-00009094,238775000,238,59.805556,60
req-00009095,238791667,238,59.805556,60
req-00009096,238808333,238,59.805556,60
req-00009097,238825000,238,59.805556,60
req-00009098,238841667,238,59.805556,60
req-00009099,238858333,238,59.805556,60
req-00009100,238875000,238,59.805556,60
req-00009101,238891667,238,59.805556,60
req-00009102,238908333,238,59.805556,60
req-00009103,238925000,238,59.805556,60
req-00009104,238941667,238,59.805556,60
req-00009105,238958333,238,59.805556,60
req-00009106,238975000,238,59.805556,60
req-00009107,238991667,238,59.805556,60
req-00009108,239008333,239,60.000000,60
req-00009109,239025000,239,60.000000,60
req-00009110,239041667,239,60.000000,60
req-00009111,239058333,239,60.000000,60
req-00009112,239075000,239,60.000000,60
req-00009113,239091667,239,60.000000,60
req-00009114,239108333,239,60.000000,60
req-00009115,239125000,239,60.000000,60
req-00009116,239141667,239,60.000000,60
req-00009117,239158333,239,60.000000,60
req-00009118,239175000,239,60.000000,60
req-00009119,239191667,239,60.000000,60
req-00009120,239208333,239,60.000000,60
req-00009121,239225000,239,60.000000,60
req-00009122,239241667,239,60.000000,60
req-00009123,239258333,239,60.000000,60
req-00009124,239275000,239,60.000000,60
req-00009125,239291667,239,60.000000,60
req-00009126,239308333,239,60.000000,60
req-00009127,239325000,239,60.000000,60
req-00009128,239341667,239,60.000000,60
req-00009129,239358333,239,60.000000,60
req-00009130,239375000,239,60.000000,60
req-00009131,239391667,239,60.000000,60
req-00009132,239408333,239,60.000000,60
req-00009133,239425000,239,60.000000,60
req-00009134,239441667,239,60.000000,60
req-00009135,239458333,239,60.000000,60
req-00009136,239475000,239,60.000000,60
req-00009137,239491667,239,60.000000,60
req-00009138,239508333,239,60.000000,60
req-00009139,239525000,239,60.000000,60
req-00009140,239541667,239,60.000000,60
req-00009141,239558333,239,60.000000,60
req-00009142,239575000,239,60.000000,60
req-00009143,239591667,239,60.000000,60
req-00009144,239608333,239,60.000000,60
req-00009145,239625000,239,60.000000,60
req-00009146,239641667,239,60.000000,60
